CUST-25976,177.7bpm,10.16m/sec,Hiking,2025-05-04 15:25:38.565366
CUST-25977,180.44bpm,2.72m/sec,Walking,2025-05-04 15:25:38.565474
CUST-25978,116.29bpm,9.45m/sec,Swimming,2025-05-04 15:25:38.565519
CUST-25979,163.33bpm,2.94m/sec,Running,2025-05-04 15:25:38.565570
CUST-25980,188.04bpm,6.14m/sec,Swimming,2025-05-04 15:25:38.565610
CUST-25981,156.21bpm,10.3m/sec,Walking,2025-05-04 15:25:38.565659
CUST-25982,165.09bpm,5.73m/sec,Running,2025-05-04 15:25:38.565698
CUST-25983,190.04bpm,5.5m/sec,Hiking,2025-05-04 15:25:38.565740
CUST-25984,110.42bpm,8.75m/sec,Hiking,2025-05-04 15:25:38.565810
CUST-25985,165.64bpm,9.51m/sec,Walking,2025-05-04 15:25:38.565851
CUST-25986,173.16bpm,1.69m/sec,Hiking,2025-05-04 15:25:38.565902
CUST-25987,169.47bpm,1.78m/sec,Running,2025-05-04 15:25:38.565948
CUST-25988,142.3bpm,2.66m/sec,Running,2025-05-04 15:25:38.565992
CUST-25989,174.0bpm,2.08m/sec,Running,2025-05-04 15:25:38.566049
CUST-25990,202.31bpm,1.68m/sec,Swimming,2025-05-04 15:25:38.566090
CUST-25991,132.19bpm,4.16m/sec,Hiking,2025-05-04 15:25:38.566133
CUST-25992,164.1bpm,8.54m/sec,Walking,2025-05-04 15:25:38.566179
CUST-25993,186.22bpm,8.56m/sec,Swimming,2025-05-04 15:25:38.566226
CUST-25994,147.87bpm,10.98m/sec,Swimming,2025-05-04 15:25:38.566284
CUST-25995,105.27bpm,11.82m/sec,Running,2025-05-04 15:25:38.566360
CUST-25996,112.92bpm,9.65m/sec,Walking,2025-05-04 15:25:38.566398
CUST-25997,208.81bpm,3.35m/sec,Walking,2025-05-04 15:25:38.566461
CUST-25998,200.19bpm,2.53m/sec,Swimming,2025-05-04 15:25:38.566518
CUST-25999,120.16bpm,3.13m/sec,Swimming,2025-05-04 15:25:38.566576
CUST-26000,195.38bpm,6.11m/sec,Walking,2025-05-04 15:25:38.566614
CUST-26001,131.54bpm,8.7m/sec,Swimming,2025-05-04 15:25:38.566661
CUST-26002,173.12bpm,7.4m/sec,Swimming,2025-05-04 15:25:38.566719
CUST-26003,106.29bpm,8.59m/sec,Hiking,2025-05-04 15:25:38.566785
CUST-26004,145.99bpm,11.79m/sec,Walking,2025-05-04 15:25:38.566852
CUST-26005,208.06bpm,8.8m/sec,Hiking,2025-05-04 15:25:38.566898
CUST-26006,101.07bpm,10.39m/sec,Running,2025-05-04 15:25:38.566936
CUST-26007,129.69bpm,6.86m/sec,Running,2025-05-04 15:25:38.566993
CUST-26008,114.63bpm,8.5m/sec,Hiking,2025-05-04 15:25:38.567031
CUST-26009,201.97bpm,3.9m/sec,Swimming,2025-05-04 15:25:38.567097
CUST-26010,199.19bpm,1.64m/sec,Hiking,2025-05-04 15:25:38.567135
CUST-26011,204.71bpm,5.0m/sec,Running,2025-05-04 15:25:38.567193
CUST-26012,161.0bpm,7.25m/sec,Swimming,2025-05-04 15:25:38.567240
CUST-26013,159.97bpm,4.07m/sec,Running,2025-05-04 15:25:38.567306
CUST-26014,144.28bpm,4.09m/sec,Walking,2025-05-04 15:25:38.567354
CUST-26015,199.55bpm,7.04m/sec,Running,2025-05-04 15:25:38.567411
CUST-26016,162.57bpm,3.02m/sec,Hiking,2025-05-04 15:25:38.567469
CUST-26017,206.37bpm,6.64m/sec,Walking,2025-05-04 15:25:38.567526
CUST-26018,181.59bpm,7.56m/sec,Walking,2025-05-04 15:25:38.567582
CUST-26019,165.0bpm,1.65m/sec,Hiking,2025-05-04 15:25:38.567634
CUST-26020,190.78bpm,1.97m/sec,Swimming,2025-05-04 15:25:38.567692
CUST-26021,173.99bpm,11.76m/sec,Hiking,2025-05-04 15:25:38.567743
CUST-26022,134.27bpm,1.89m/sec,Swimming,2025-05-04 15:25:38.567800
CUST-26023,154.31bpm,5.13m/sec,Running,2025-05-04 15:25:38.567857
CUST-26024,108.97bpm,2.81m/sec,Swimming,2025-05-04 15:25:38.567923
CUST-26025,171.17bpm,4.35m/sec,Walking,2025-05-04 15:25:38.567987
CUST-26026,168.92bpm,2.71m/sec,Running,2025-05-04 15:25:38.568046
CUST-26027,141.07bpm,7.68m/sec,Running,2025-05-04 15:25:38.568097
CUST-26028,181.48bpm,7.35m/sec,Swimming,2025-05-04 15:25:38.568153
CUST-26029,188.99bpm,5.75m/sec,Hiking,2025-05-04 15:25:38.568212
CUST-26030,181.43bpm,5.53m/sec,Swimming,2025-05-04 15:25:38.568250
CUST-26031,199.58bpm,7.34m/sec,Hiking,2025-05-04 15:25:38.568288
CUST-26032,134.36bpm,9.88m/sec,Hiking,2025-05-04 15:25:38.568337
CUST-26033,158.64bpm,3.15m/sec,Swimming,2025-05-04 15:25:38.568366
CUST-26034,113.4bpm,7.5m/sec,Running,2025-05-04 15:25:38.568396
CUST-26035,195.49bpm,10.29m/sec,Walking,2025-05-04 15:25:38.568432
CUST-26036,198.75bpm,3.24m/sec,Walking,2025-05-04 15:25:38.568461
CUST-26037,152.81bpm,5.14m/sec,Hiking,2025-05-04 15:25:38.568489
CUST-26038,105.87bpm,1.69m/sec,Hiking,2025-05-04 15:25:38.568519
CUST-26039,204.82bpm,2.43m/sec,Swimming,2025-05-04 15:25:38.568547
CUST-26040,185.77bpm,11.39m/sec,Running,2025-05-04 15:25:38.568655
CUST-26041,163.57bpm,6.19m/sec,Hiking,2025-05-04 15:25:38.568696
CUST-26042,100.15bpm,9.65m/sec,Walking,2025-05-04 15:25:38.568728
CUST-26043,207.56bpm,5.92m/sec,Swimming,2025-05-04 15:25:38.568758
CUST-26044,207.41bpm,3.53m/sec,Hiking,2025-05-04 15:25:38.568788
CUST-26045,164.16bpm,7.02m/sec,Swimming,2025-05-04 15:25:38.568829
