CUST-2000,190.3bpm,5.34m/sec,Running,2025-05-04 15:24:49.834391
CUST-2001,119.04bpm,6.62m/sec,Walking,2025-05-04 15:24:49.834544
CUST-2002,143.36bpm,6.22m/sec,Walking,2025-05-04 15:24:49.834592
CUST-2003,190.73bpm,6.06m/sec,Running,2025-05-04 15:24:49.834634
CUST-2004,129.54bpm,10.72m/sec,Running,2025-05-04 15:24:49.834675
CUST-2005,123.86bpm,4.55m/sec,Hiking,2025-05-04 15:24:49.834714
CUST-2006,205.37bpm,1.94m/sec,Swimming,2025-05-04 15:24:49.834755
CUST-2007,200.19bpm,8.13m/sec,Swimming,2025-05-04 15:24:49.834804
CUST-2008,159.16bpm,11.28m/sec,Walking,2025-05-04 15:24:49.834844
CUST-2009,152.1bpm,4.92m/sec,Running,2025-05-04 15:24:49.834884
CUST-2010,134.25bpm,1.83m/sec,Walking,2025-05-04 15:24:49.834914
CUST-2011,197.78bpm,8.04m/sec,Swimming,2025-05-04 15:24:49.834944
CUST-2012,207.99bpm,2.33m/sec,Hiking,2025-05-04 15:24:49.834972
CUST-2013,183.85bpm,8.91m/sec,Swimming,2025-05-04 15:24:49.835001
CUST-2014,163.91bpm,8.41m/sec,Hiking,2025-05-04 15:24:49.835030
CUST-2015,109.03bpm,2.22m/sec,Walking,2025-05-04 15:24:49.835058
CUST-2016,105.95bpm,1.2m/sec,Running,2025-05-04 15:24:49.835087
CUST-2017,147.92bpm,2.4m/sec,Running,2025-05-04 15:24:49.835116
CUST-2018,198.24bpm,5.7m/sec,Swimming,2025-05-04 15:24:49.835144
CUST-2019,152.81bpm,5.02m/sec,Hiking,2025-05-04 15:24:49.835173
CUST-2020,176.63bpm,7.18m/sec,Swimming,2025-05-04 15:24:49.835201
CUST-2021,186.25bpm,4.94m/sec,Walking,2025-05-04 15:24:49.835231
CUST-2022,154.18bpm,4.94m/sec,Swimming,2025-05-04 15:24:49.835260
CUST-2023,132.78bpm,4.1m/sec,Hiking,2025-05-04 15:24:49.835288
CUST-2024,145.16bpm,9.15m/sec,Running,2025-05-04 15:24:49.835329
CUST-2025,172.45bpm,6.34m/sec,Swimming,2025-05-04 15:24:49.835361
CUST-2026,107.92bpm,4.98m/sec,Hiking,2025-05-04 15:24:49.835391
CUST-2027,116.22bpm,6.32m/sec,Swimming,2025-05-04 15:24:49.835419
