CUST-11990,171.42bpm,11.34m/sec,Swimming,2025-05-04 15:25:10.210229
CUST-11991,153.69bpm,1.2m/sec,Swimming,2025-05-04 15:25:10.210308
CUST-11992,148.83bpm,11.64m/sec,Swimming,2025-05-04 15:25:10.210334
CUST-11993,185.21bpm,7.22m/sec,Hiking,2025-05-04 15:25:10.210359
CUST-11994,152.79bpm,6.74m/sec,Swimming,2025-05-04 15:25:10.210383
CUST-11995,149.62bpm,9.01m/sec,Walking,2025-05-04 15:25:10.210406
CUST-11996,157.28bpm,5.77m/sec,Hiking,2025-05-04 15:25:10.210429
CUST-11997,204.16bpm,8.58m/sec,Walking,2025-05-04 15:25:10.210453
CUST-11998,100.23bpm,5.34m/sec,Running,2025-05-04 15:25:10.210476
CUST-11999,141.83bpm,10.88m/sec,Hiking,2025-05-04 15:25:10.210499
CUST-12000,115.34bpm,11.53m/sec,Walking,2025-05-04 15:25:10.210521
CUST-12001,115.37bpm,4.54m/sec,Walking,2025-05-04 15:25:10.210544
CUST-12002,147.5bpm,7.01m/sec,Swimming,2025-05-04 15:25:10.210567
CUST-12003,148.01bpm,7.49m/sec,Swimming,2025-05-04 15:25:10.210590
CUST-12004,190.84bpm,1.1m/sec,Running,2025-05-04 15:25:10.210613
CUST-12005,130.24bpm,9.35m/sec,Running,2025-05-04 15:25:10.210635
CUST-12006,138.36bpm,11.45m/sec,Running,2025-05-04 15:25:10.210659
CUST-12007,188.86bpm,11.02m/sec,Swimming,2025-05-04 15:25:10.210682
CUST-12008,184.32bpm,10.67m/sec,Swimming,2025-05-04 15:25:10.210704
CUST-12009,170.25bpm,3.35m/sec,Swimming,2025-05-04 15:25:10.210727
CUST-12010,136.58bpm,4.06m/sec,Hiking,2025-05-04 15:25:10.210750
CUST-12011,193.53bpm,1.92m/sec,Walking,2025-05-04 15:25:10.210773
CUST-12012,151.75bpm,5.48m/sec,Hiking,2025-05-04 15:25:10.210796
CUST-12013,105.26bpm,2.17m/sec,Running,2025-05-04 15:25:10.210818
CUST-12014,174.15bpm,8.75m/sec,Walking,2025-05-04 15:25:10.210840
CUST-12015,158.45bpm,4.11m/sec,Swimming,2025-05-04 15:25:10.210873
CUST-12016,148.51bpm,6.97m/sec,Hiking,2025-05-04 15:25:10.210901
CUST-12017,152.47bpm,6.89m/sec,Running,2025-05-04 15:25:10.210929
CUST-12018,142.25bpm,11.25m/sec,Running,2025-05-04 15:25:10.210999
CUST-12019,145.95bpm,11.74m/sec,Swimming,2025-05-04 15:25:10.211030
CUST-12020,179.15bpm,2.84m/sec,Hiking,2025-05-04 15:25:10.211052
CUST-12021,116.68bpm,3.59m/sec,Running,2025-05-04 15:25:10.211093
CUST-12022,207.57bpm,5.95m/sec,Swimming,2025-05-04 15:25:10.211114
CUST-12023,122.83bpm,7.08m/sec,Hiking,2025-05-04 15:25:10.211166
CUST-12024,109.85bpm,5.73m/sec,Hiking,2025-05-04 15:25:10.211189
CUST-12025,183.47bpm,3.37m/sec,Hiking,2025-05-04 15:25:10.211226
CUST-12026,158.71bpm,3.43m/sec,Hiking,2025-05-04 15:25:10.211248
CUST-12027,102.38bpm,5.57m/sec,Running,2025-05-04 15:25:10.211270
CUST-12028,147.67bpm,1.91m/sec,Hiking,2025-05-04 15:25:10.211292
CUST-12029,140.55bpm,4.56m/sec,Hiking,2025-05-04 15:25:10.211315
CUST-12030,132.61bpm,8.06m/sec,Swimming,2025-05-04 15:25:10.211337
CUST-12031,180.9bpm,10.41m/sec,Hiking,2025-05-04 15:25:10.211360
CUST-12032,198.23bpm,9.71m/sec,Hiking,2025-05-04 15:25:10.211383
CUST-12033,153.04bpm,9.74m/sec,Running,2025-05-04 15:25:10.211405
CUST-12034,139.99bpm,11.25m/sec,Hiking,2025-05-04 15:25:10.211428
CUST-12035,206.59bpm,7.24m/sec,Running,2025-05-04 15:25:10.211451
CUST-12036,159.47bpm,8.85m/sec,Walking,2025-05-04 15:25:10.211473
CUST-12037,152.55bpm,11.77m/sec,Running,2025-05-04 15:25:10.211496
CUST-12038,122.51bpm,3.2m/sec,Walking,2025-05-04 15:25:10.211521
CUST-12039,182.64bpm,1.86m/sec,Hiking,2025-05-04 15:25:10.211554
CUST-12040,157.47bpm,5.87m/sec,Swimming,2025-05-04 15:25:10.211582
CUST-12041,193.79bpm,6.45m/sec,Running,2025-05-04 15:25:10.211604
CUST-12042,201.66bpm,10.48m/sec,Running,2025-05-04 15:25:10.211635
CUST-12043,104.09bpm,2.7m/sec,Hiking,2025-05-04 15:25:10.211658
CUST-12044,174.91bpm,9.03m/sec,Hiking,2025-05-04 15:25:10.211680
CUST-12045,177.6bpm,3.96m/sec,Running,2025-05-04 15:25:10.211703
CUST-12046,187.15bpm,2.29m/sec,Running,2025-05-04 15:25:10.211725
CUST-12047,125.22bpm,6.57m/sec,Hiking,2025-05-04 15:25:10.211747
CUST-12048,143.85bpm,6.22m/sec,Running,2025-05-04 15:25:10.211769
CUST-12049,209.83bpm,8.79m/sec,Swimming,2025-05-04 15:25:10.211792
CUST-12050,108.61bpm,8.31m/sec,Hiking,2025-05-04 15:25:10.211814
CUST-12051,151.92bpm,2.22m/sec,Running,2025-05-04 15:25:10.211836
CUST-12052,164.67bpm,2.24m/sec,Swimming,2025-05-04 15:25:10.211860
CUST-12053,174.33bpm,2.92m/sec,Running,2025-05-04 15:25:10.211882
CUST-12054,113.83bpm,6.84m/sec,Hiking,2025-05-04 15:25:10.211904
CUST-12055,163.03bpm,11.92m/sec,Hiking,2025-05-04 15:25:10.211926
CUST-12056,158.66bpm,10.04m/sec,Running,2025-05-04 15:25:10.211948
CUST-12057,196.2bpm,4.98m/sec,Swimming,2025-05-04 15:25:10.211970
CUST-12058,171.23bpm,9.93m/sec,Running,2025-05-04 15:25:10.211992
