CUST-24977,151.79bpm,5.0m/sec,Running,2025-05-04 15:25:36.545189
CUST-24978,183.85bpm,2.56m/sec,Hiking,2025-05-04 15:25:36.545254
CUST-24979,121.77bpm,2.65m/sec,Walking,2025-05-04 15:25:36.545279
CUST-24980,128.65bpm,5.97m/sec,Hiking,2025-05-04 15:25:36.545303
CUST-24981,175.01bpm,4.62m/sec,Running,2025-05-04 15:25:36.545326
CUST-24982,188.18bpm,3.32m/sec,Walking,2025-05-04 15:25:36.545348
CUST-24983,186.04bpm,2.62m/sec,Running,2025-05-04 15:25:36.545371
CUST-24984,146.98bpm,5.73m/sec,Running,2025-05-04 15:25:36.545393
CUST-24985,164.0bpm,8.28m/sec,Hiking,2025-05-04 15:25:36.545415
CUST-24986,115.44bpm,4.33m/sec,Swimming,2025-05-04 15:25:36.545437
CUST-24987,179.25bpm,6.07m/sec,Running,2025-05-04 15:25:36.545460
CUST-24988,148.44bpm,7.3m/sec,Running,2025-05-04 15:25:36.545482
CUST-24989,125.57bpm,3.37m/sec,Running,2025-05-04 15:25:36.545504
CUST-24990,120.88bpm,5.74m/sec,Walking,2025-05-04 15:25:36.545526
CUST-24991,169.39bpm,6.7m/sec,Swimming,2025-05-04 15:25:36.545548
CUST-24992,174.93bpm,4.24m/sec,Hiking,2025-05-04 15:25:36.545570
CUST-24993,205.24bpm,4.38m/sec,Walking,2025-05-04 15:25:36.545592
CUST-24994,209.64bpm,7.48m/sec,Swimming,2025-05-04 15:25:36.545615
CUST-24995,203.22bpm,1.18m/sec,Hiking,2025-05-04 15:25:36.545637
CUST-24996,183.35bpm,12.0m/sec,Swimming,2025-05-04 15:25:36.545660
CUST-24997,137.96bpm,9.0m/sec,Walking,2025-05-04 15:25:36.545683
CUST-24998,163.92bpm,10.77m/sec,Swimming,2025-05-04 15:25:36.545706
CUST-24999,186.66bpm,9.77m/sec,Swimming,2025-05-04 15:25:36.545727
CUST-25000,189.32bpm,3.11m/sec,Walking,2025-05-04 15:25:36.545750
CUST-25001,157.01bpm,11.88m/sec,Running,2025-05-04 15:25:36.545772
CUST-25002,118.29bpm,3.75m/sec,Hiking,2025-05-04 15:25:36.545794
CUST-25003,191.45bpm,7.09m/sec,Swimming,2025-05-04 15:25:36.545816
CUST-25004,158.93bpm,1.51m/sec,Swimming,2025-05-04 15:25:36.545838
CUST-25005,147.2bpm,5.97m/sec,Running,2025-05-04 15:25:36.545860
CUST-25006,115.13bpm,9.05m/sec,Hiking,2025-05-04 15:25:36.545882
CUST-25007,164.88bpm,10.68m/sec,Swimming,2025-05-04 15:25:36.545904
CUST-25008,125.6bpm,3.61m/sec,Hiking,2025-05-04 15:25:36.545926
CUST-25009,182.85bpm,7.12m/sec,Running,2025-05-04 15:25:36.545948
CUST-25010,185.19bpm,11.71m/sec,Running,2025-05-04 15:25:36.545970
CUST-25011,131.29bpm,1.47m/sec,Swimming,2025-05-04 15:25:36.545991
CUST-25012,102.33bpm,5.82m/sec,Hiking,2025-05-04 15:25:36.546014
CUST-25013,207.85bpm,3.24m/sec,Hiking,2025-05-04 15:25:36.546036
CUST-25014,206.73bpm,11.12m/sec,Walking,2025-05-04 15:25:36.546058
CUST-25015,107.45bpm,5.35m/sec,Walking,2025-05-04 15:25:36.546082
CUST-25016,163.6bpm,2.89m/sec,Swimming,2025-05-04 15:25:36.546104
CUST-25017,131.28bpm,7.01m/sec,Walking,2025-05-04 15:25:36.546126
CUST-25018,115.48bpm,6.94m/sec,Hiking,2025-05-04 15:25:36.546147
CUST-25019,204.04bpm,10.13m/sec,Swimming,2025-05-04 15:25:36.546165
CUST-25020,156.58bpm,7.43m/sec,Running,2025-05-04 15:25:36.546183
CUST-25021,205.71bpm,11.94m/sec,Swimming,2025-05-04 15:25:36.546202
CUST-25022,130.91bpm,8.3m/sec,Swimming,2025-05-04 15:25:36.546220
CUST-25023,191.86bpm,8.32m/sec,Walking,2025-05-04 15:25:36.546239
CUST-25024,101.79bpm,3.14m/sec,Hiking,2025-05-04 15:25:36.546257
CUST-25025,116.18bpm,9.19m/sec,Running,2025-05-04 15:25:36.546276
CUST-25026,104.31bpm,9.71m/sec,Hiking,2025-05-04 15:25:36.546297
CUST-25027,181.92bpm,5.02m/sec,Swimming,2025-05-04 15:25:36.546315
CUST-25028,192.01bpm,10.9m/sec,Swimming,2025-05-04 15:25:36.546334
CUST-25029,117.27bpm,4.04m/sec,Swimming,2025-05-04 15:25:36.546352
CUST-25030,139.67bpm,11.05m/sec,Running,2025-05-04 15:25:36.546371
CUST-25031,157.39bpm,5.44m/sec,Hiking,2025-05-04 15:25:36.546389
CUST-25032,129.01bpm,11.61m/sec,Hiking,2025-05-04 15:25:36.546407
CUST-25033,197.53bpm,11.78m/sec,Walking,2025-05-04 15:25:36.546425
CUST-25034,197.23bpm,7.52m/sec,Running,2025-05-04 15:25:36.546444
CUST-25035,121.12bpm,3.16m/sec,Walking,2025-05-04 15:25:36.546462
CUST-25036,133.46bpm,10.22m/sec,Swimming,2025-05-04 15:25:36.546481
CUST-25037,162.12bpm,1.88m/sec,Running,2025-05-04 15:25:36.546499
CUST-25038,176.21bpm,2.37m/sec,Hiking,2025-05-04 15:25:36.546518
CUST-25039,163.4bpm,10.83m/sec,Running,2025-05-04 15:25:36.546537
CUST-25040,119.06bpm,1.12m/sec,Running,2025-05-04 15:25:36.546555
CUST-25041,201.57bpm,11.14m/sec,Hiking,2025-05-04 15:25:36.546574
CUST-25042,186.53bpm,4.99m/sec,Swimming,2025-05-04 15:25:36.546593
CUST-25043,182.39bpm,6.62m/sec,Running,2025-05-04 15:25:36.546611
CUST-25044,169.23bpm,7.67m/sec,Walking,2025-05-04 15:25:36.546629
